20:54:34 18.09.2020;-1,1875;-1,4375;-1,3125;-1,125;-1,375;-1,375;-1,3125;-1,0625;-2,1875;-2;-2,1875;-2,125;-2,25;-2;-2,1875;-2,0625;-1,8125;10,3125;10,6875;13,0625;-2,1875;2,1875;13,4375;13,625
20:59:34 18.09.2020;-1,1875;-1,4375;-1,25;-1,0625;-1,375;-1,3125;-1,3125;-1,0625;-2,1875;-2,125;-2,1875;-2,125;-2,1875;-2,0625;-2,25;-2,0625;-1,8125;10,1875;10,625;13;-2,125;2,25;13,375;13,5625
21:04:34 18.09.2020;-1,1875;-1,4375;-1,3125;-1,0625;-1,3125;-1,375;-1,3125;-1;-2,125;-2,0625;-2,1875;-2,125;-2,1875;-2,0625;-2,25;-2,0625;-1,75;10,125;10,5;12,9375;-2,125;2,1875;13,3125;13,4375
21:09:34 18.09.2020;-1,1875;-1,4375;-1,25;-1,0625;-1,3125;-1,375;-1,3125;-1;-2,125;-2,0625;-2,1875;-2,125;-2,1875;-2,0625;-2,1875;-2,0625;-1,8125;10;10,4375;12,875;-2,125;2,1875;13,1875;13,375
21:14:34 18.09.2020;-1,1875;-1,4375;-1,25;-1,0625;-1,3125;-1,375;-1,25;-1;-2,125;-2,0625;-2,125;-2;-2,125;-2,0625;-2,1875;-1,875;-1,5625;9,9375;10,3125;12,8125;-1,8125;2,4375;13,125;13,25
21:19:34 18.09.2020;-0,875;-1;-0,8125;-0,4375;-1,0625;-0,9375;-0,875;-0,5;-1,375;-1,75;-1,6875;-0,875;-1,4375;-1,75;-1,75;-0,75;0,5;9,875;10,25;12,75;1,25;3,9375;13;13,1875
21:24:34 18.09.2020;-0,125;-0,0625;0,125;0,625;-0,25;-0,125;0;0,5;-0,4375;-1,1875;-0,8125;0;-0,5;-1,1875;-1,0625;0,3125;2,4375;9,8125;10,125;12,6875;3,5625;5,3125;12,9375;13,125
21:29:34 18.09.2020;1,1875;0,9375;1,125;2,6875;1,0625;1;1;2,4375;0,625;-0,5;0;1;0,375;-0,4375;-0,3125;1,3125;3,8125;9,75;10,0625;12,625;4,8125;6,375;12,875;13,0625
21:34:34 18.09.2020;1,3125;0,6875;0,0625;0,6875;0,9375;0,625;-0,0625;0,875;-0,0625;-0,6875;-0,4375;-0,125;-0,3125;-0,6875;-0,625;-0,1875;1,75;9,75;10;12,5625;1,9375;6,4375;12,8125;12,9375
21:39:34 18.09.2020;-2,3125;-2,9375;-3,375;-4,0625;-2,5;-2,8125;-3,4375;-3,75;-3,1875;-3,125;-3,375;-3,1875;-3,375;-3,4375;-3,125;-3,5;-1,625;9,625;9,875;12,4375;-1,8125;4,625;12,6875;12,875
21:44:34 18.09.2020;-4,875;-5,6875;-5,375;-6,1875;-5,0625;-5,5;-5,5;-6,0625;-6,3125;-5,8125;-6,125;-6,0625;-6,25;-6,25;-5,5;-6,625;-3,25;9,5625;9,8125;12,4375;-3,4375;3,3125;12,625;12,8125
21:49:34 18.09.2020;-6,6875;-7,375;-6,875;-7,6875;-6,8125;-7,25;-7,0625;-7,5;-8,0625;-7,3125;-7,8125;-7,8125;-8;-7,9375;-6,875;-8,25;-4,1875;9,5;9,8125;12,375;-4,5;2,375;12,5;12,6875
21:54:34 18.09.2020;-7,9375;-8,375;-7,9375;-8,5625;-8;-8,25;-8,0625;-8,375;-9,25;-8,4375;-9;-8,9375;-9,125;-9,0625;-8;-9,3125;-5;9,4375;9,75;12,25;-5,4375;1,625;12,4375;12,625
21:59:34 18.09.2020;-8,3125;-8,5;-7,9375;-7,9375;-8,25;-8,375;-8,125;-8,0625;-8,8125;-8,375;-8,5625;-7,875;-8,625;-8,8125;-7,75;-7,875;-4,75;9,375;9,6875;12,25;-5,125;1,25;12,375;12,5
22:04:34 18.09.2020;-6,4375;-5,75;-5,5;-5;-6,375;-5,9375;-5,6875;-5,1875;-5,75;-6,25;-6,0625;-4,4375;-5,875;-6,4375;-5,625;-4,6875;-2,5;9,3125;9,5625;12,1875;-2,875;2,1875;12,25;12,4375
22:09:34 18.09.2020;-7;-7,75;-7,25;-8;-7,25;-7,5;-7,4375;-7,8125;-8,875;-8,375;-8,6875;-9;-8,8125;-8,8125;-8;-9,3125;-4,875;9,25;9,5;12,125;-5,375;1,4375;12,1875;12,375
22:14:34 18.09.2020;-7,375;-7,625;-6,875;-6,6875;-7,4375;-7,4375;-7,1875;-6,9375;-7,75;-7,9375;-7,875;-6,6875;-7,75;-8,125;-7,25;-6,625;-4,0625;9,1875;9,4375;12,0625;-4,5625;1,3125;12,125;12,3125
22:19:34 18.09.2020;-5,8125;-5,375;-5;-4,5625;-5,8125;-5,4375;-5,1875;-4,8125;-5,4375;-6,0625;-5,8125;-4,3125;-5,5625;-6,1875;-5,5625;-4,5625;-2,4375;9,125;9,375;12;-2,875;2,125;12;12,1875
22:24:34 18.09.2020;-6,8125;-7,8125;-7,125;-7,9375;-7,0625;-7,5625;-7,4375;-7,75;-9;-8,625;-8,8125;-9,3125;-8,9375;-9,0625;-8,1875;-9,625;-5,0625;9,0625;9,25;11,9375;-5,5625;1,3125;11,9375;12,125
22:29:34 18.09.2020;-6,8125;-7,0625;-6,25;-5,9375;-6,875;-6,8125;-6,5625;-6,25;-7;-7,5625;-7,3125;-5,9375;-7,0625;-7,5625;-6,8125;-5,75;-3,6875;8,9375;9,1875;11,875;-4,125;1,4375;11,875;12,0625
22:34:34 18.09.2020;-5,4375;-5,25;-4,8125;-4,625;-5,5;-5,125;-5;-4,75;-5,625;-6,1875;-6;-4,9375;-5,75;-6,3125;-5,8125;-5,375;-2,5625;8,9375;9,0625;11,8125;-3,0625;2,125;11,75;12
22:39:34 18.09.2020;-7;-8,0625;-7,375;-8,1875;-7,3125;-7,75;-7,6875;-8,0625;-9,125;-9;-9,0625;-9,5;-9,125;-9,375;-8,4375;-9,75;-5,3125;8,8125;9;11,75;-5,875;1,125;11,6875;11,9375
22:44:34 18.09.2020;-6,625;-6,875;-6,0625;-5,625;-6,625;-6,5;-6,3125;-5,9375;-6,75;-7,5;-7,1875;-5,625;-6,75;-7,375;-6,6875;-5,375;-3,5625;8,75;8,9375;11,6875;-3,9375;1,4375;11,625;11,875
22:49:34 18.09.2020;-5,25;-5;-4,6875;-4,25;-5,3125;-4,9375;-4,8125;-4,4375;-5,0625;-5,9375;-5,5625;-4,25;-5,1875;-6;-5,4375;-4,5625;-2,4375;8,6875;8,875;11,625;-2,875;2,125;11,5625;11,8125
22:54:34 18.09.2020;-6,75;-7,875;-7,1875;-8;-7,0625;-7,5625;-7,5;-7,8125;-9,25;-9,25;-9,1875;-9,8125;-9,25;-9,625;-8,625;-9,875;-5,25;8,625;8,75;11,5625;-5,875;1,0625;11,4375;11,6875
22:59:34 18.09.2020;-6,5625;-6,875;-6,0625;-5,6875;-6,5625;-6,5;-6,375;-6;-6,875;-7,8125;-7,375;-5,8125;-6,9375;-7,75;-6,875;-5,5;-3,6875;8,5;8,6875;11,5;-4,125;1,3125;11,375;11,625
23:04:34 18.09.2020;-5,25;-5,125;-4,75;-4,1875;-5,3125;-5;-4,875;-4,375;-5,0625;-6,1875;-5,625;-3,9375;-5,0625;-6,125;-5,5;-3,875;-2,5;8,5;8,625;11,4375;-2,875;2,0625;11,3125;11,5625
23:09:34 18.09.2020;-6,25;-7,3125;-6,5625;-7,4375;-6,5625;-7;-6,9375;-7,25;-9,0625;-9,0625;-8,9375;-9,625;-9;-9,3125;-8,5;-9,9375;-5;8,375;8,5625;11,375;-5,6875;1,125;11,25;11,5
23:14:34 18.09.2020;-6,5625;-7,0625;-6,1875;-5,875;-6,625;-6,625;-6,5;-6,1875;-7,625;-8,3125;-7,8125;-6,4375;-7,6875;-8,5;-7,375;-6,125;-4;8,3125;8,5;11,25;-4,4375;1,125;11,1875;11,375
23:19:34 18.09.2020;-5,375;-5,3125;-4,8125;-4,375;-5,4375;-5,1875;-5;-4,5;-5,375;-6,5625;-5,9375;-4,25;-5,4375;-6,5;-5,8125;-4,0625;-2,6875;8,25;8,375;11,25;-3,125;1,8125;11,0625;11,375
23:24:34 18.09.2020;-5,6875;-6,5;-6;-6,8125;-6;-6,1875;-6,3125;-6,5625;-8,5;-8,5;-8,375;-9,0625;-8,5;-8,75;-8,1875;-9,3125;-4,4375;8,1875;8,3125;11,1875;-5;1,375;11;11,25
23:29:34 18.09.2020;-6,75;-7,5625;-6,5625;-6,4375;-6,875;-7,0625;-6,875;-6,6875;-8,5625;-9,125;-8,75;-7,6875;-8,5625;-9,5;-8,1875;-7,25;-4,5;8,125;8,25;11,0625;-5;0,875;10,9375;11,1875
23:34:34 18.09.2020;-5,625;-5,6875;-5,125;-4,625;-5,75;-5,5;-5,3125;-4,8125;-5,9375;-7,0625;-6,375;-4,625;-6,0625;-7,0625;-6,3125;-4,4375;-3;8,0625;8,1875;11,0625;-3,375;1,5625;10,875;11,125
23:39:34 18.09.2020;-5;-5,25;-4,875;-5,1875;-5,1875;-5,0625;-5,0625;-5,0625;-6,4375;-6,9375;-6,5625;-6,375;-6,5;-7;-6,5625;-6,75;-3,25;8;8,125;11;-3,75;1,75;10,8125;11,0625
23:44:34 18.09.2020;-6,875;-8,0625;-7,1875;-7,625;-7,0625;-7,75;-7,5;-7,5625;-9,9375;-10,1875;-9,9375;-9,75;-9,875;-10,5625;-9,1875;-9,4375;-5,375;7,9375;8,0625;10,875;-5,875;0,5;10,6875;10,9375
23:49:34 18.09.2020;-6;-6,3125;-5,5;-5,0625;-6,125;-5,9375;-5,8125;-5,3125;-6,6875;-7,875;-7,1875;-5,25;-6,875;-7,875;-6,9375;-5,0625;-3,4375;7,875;8;10,8125;-3,8125;1,25;10,625;10,875
23:54:34 18.09.2020;-4,875;-4,8125;-4,4375;-3,9375;-5;-4,6875;-4,625;-4,0625;-5;-6,25;-5,625;-4;-5,0625;-6,1875;-5,625;-3,8125;-2,5625;7,8125;7,875;10,75;-2,9375;1,8125;10,5625;10,8125
23:59:34 18.09.2020;-5,9375;-7,0625;-6,375;-7,25;-6,3125;-6,625;-6,6875;-7,0625;-9,6875;-9,625;-9,5625;-10,5;-9,625;-9,9375;-9,125;-10,8125;-4,9375;7,75;7,8125;10,6875;-5,5625;1;10,5;10,75
